WEO_Country_Group_Code,WEO_Subject_Code,Country_Group_Name,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-specific_Notes,Estimates_Start_After,Year,Value,version,_rescued_data
119,PPPSH,Major advanced economies (G7),Gross domestic product based on purchasing-power-parity (PPP) share of world total,"""These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, """"Revised Purchasing Power Parity Weights"""" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.""",Percent,null,null,null,1981,50.646,2023-10-01,null
119,NID_NGDP,Major advanced economies (G7),Investment,null,Percent of GDP,null,null,null,1981,25.689,2023-10-01,null
119,NGSD_NGDP,Major advanced economies (G7),Gross national savings,null,Percent of GDP,null,null,null,1981,23.512,2023-10-01,null
119,PCPIPCH,Major advanced economies (G7),"Inflation, average consumer prices",null,Percent change,null,null,null,1981,10.296,2023-10-01,null
119,PCPIEPCH,Major advanced economies (G7),"Inflation, end of period consumer prices",null,Percent change,null,null,null,1981,null,2023-10-01,null
119,TRADEPCH,Major advanced economies (G7),Trade volume of goods and services,null,Percent change,null,null,null,1981,null,2023-10-01,null
119,TM_RPCH,Major advanced economies (G7),Volume of imports of goods and services,null,Percent change,null,null,null,1981,0.049,2023-10-01,null
119,TMG_RPCH,Major advanced economies (G7),Volume of imports of goods,null,Percent change,null,null,null,1981,-1.617,2023-10-01,null
119,TX_RPCH,Major advanced economies (G7),Volume of exports of goods and services,null,Percent change,null,null,null,1981,5.161,2023-10-01,null
119,TXG_RPCH,Major advanced economies (G7),Volume of exports of goods,null,Percent change,null,null,null,1981,4.779,2023-10-01,null
119,TTPCH,Major advanced economies (G7),Terms of trade of goods and services,null,Percent change,null,null,null,1981,-1.777,2023-10-01,null
119,TTTPCH,Major advanced economies (G7),Terms of trade of goods,null,Percent change,null,null,null,1981,-2.463,2023-10-01,null
119,TXGM_D,Major advanced economies (G7),Export price of manufactures,null,"U.S. dollars; index, 2000=100",null,null,null,1981,null,2023-10-01,null
119,TXGM_DPCH,Major advanced economies (G7),Export price of manufactures,null,U.S. dollars; annual percent change,null,null,null,1981,null,2023-10-01,null
119,LUR,Major advanced economies (G7),Unemployment rate,null,Percent of total labor force,null,null,null,1981,6.372,2023-10-01,null
119,LE,Major advanced economies (G7),Employment,null,"Index, 2000=100",null,null,null,1981,80.648,2023-10-01,null
119,GGR_NGDP,Major advanced economies (G7),General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,GGX_NGDP,Major advanced economies (G7),General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,GGXCNL_NGDP,Major advanced economies (G7),General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,GGSB_NPGDP,Major advanced economies (G7),General government structural balance,null,Percent of potential GDP,null,null,null,1981,null,2023-10-01,null
119,GGXONLB_NGDP,Major advanced economies (G7),General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,GGXWDN_NGDP,Major advanced economies (G7),General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,GGXWDG_NGDP,Major advanced economies (G7),General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,BCA,Major advanced economies (G7),Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.",U.S. dollars,Billions,null,null,1981,-17.820,2023-10-01,null
119,BCA_NGDPD,Major advanced economies (G7),Current account balance,null,Percent of GDP,null,null,null,1981,-0.250,2023-10-01,null
119,BM,Major advanced economies (G7),Imports of goods and services,null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,BX,Major advanced economies (G7),Exports of goods and services,null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,BF,Major advanced economies (G7),Financial account balance,null,U.S. dollars,Billions,null,null,1981,8.617,2023-10-01,null
119,BFD,Major advanced economies (G7),"Direct investment, net",null,U.S. dollars,Billions,null,null,1981,5.791,2023-10-01,null
119,BFP,Major advanced economies (G7),"Portfolio investment, net",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,BFF,Major advanced economies (G7),"Financial derivatives, net",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,BFO,Major advanced economies (G7),"Other investment, net",null,U.S. dollars,Billions,null,null,1981,35.858,2023-10-01,null
119,BFRA,Major advanced economies (G7),Change in reserves,null,U.S. dollars,Billions,null,null,1981,-5.075,2023-10-01,null
119,D,Major advanced economies (G7),"External debt, total",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,D_NGDPD,Major advanced economies (G7),"External debt, total",null,Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,D_BX,Major advanced economies (G7),"External debt, total",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
119,DS,Major advanced economies (G7),"External debt, total debt service",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,DS_NGDPD,Major advanced economies (G7),"External debt, total debt service",null,Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,DS_BX,Major advanced economies (G7),"External debt, total debt service",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
119,DSI,Major advanced economies (G7),"External debt, total debt service, interest",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,DSI_NGDPD,Major advanced economies (G7),"External debt, total debt service, interest",null,Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,DSI_BX,Major advanced economies (G7),"External debt, total debt service, interest",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
119,DSP,Major advanced economies (G7),"External debt, total debt service, amortization",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
119,DSP_NGDPD,Major advanced economies (G7),"External debt, total debt service, amortization",null,Percent of GDP,null,null,null,1981,null,2023-10-01,null
119,DSP_BX,Major advanced economies (G7),"External debt, total debt service, amortization",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
119,PALLFNFW,Major advanced economies (G7),Commodity Price Index includes both Fuel and Non-Fuel Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
119,PNFUELW,Major advanced economies (G7),Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
119,PINDUW,Major advanced economies (G7),Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
119,POILAPSP,Major advanced economies (G7),"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,null,null,1981,null,2023-10-01,null
119,POILBRE,Major advanced economies (G7),"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
119,POILDUB,Major advanced economies (G7),"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
119,POILWTI,Major advanced economies (G7),"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
119,PNRGW,Major advanced economies (G7),"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
119,POILAPSPW,Major advanced economies (G7),"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",null,null,null,1981,null,2023-10-01,null
119,PNGASW,Major advanced economies (G7),"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
119,PNGASEU,Major advanced economies (G7),"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
119,PNGASJP,Major advanced economies (G7),"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
